time,height [m],boom pos [encoder val],accel x [m/s^2],accel y [m/s^2],accel z [m/s^2],gyro x [rad/s],gyro y [rad/s],gyro z [rad/s],mag x [uT],mag y [uT],mag z [uT],th_ul [deg],th_ur [deg],dth_ul [deg/s],dth_ur [deg/s]
1607954408.9516606,0.31,0,-9.661096572875977,0.43576690554618835,-0.1221105083823204,0.00916141364723444,0.008648747578263283,0.00021705098333768547,18.695512771606445,32.081077575683594,-46.32059097290039,46.08,90.36,0.0,0.0
1607954408.9556556,0.31,0,-9.661096572875977,0.43576690554618835,-0.1221105083823204,0.00916141364723444,0.008648747578263283,0.00021705098333768547,18.695512771606445,32.081077575683594,-46.32059097290039,46.08,90.36,0.0,0.0
1607954408.9596558,0.31,0,-9.661096572875977,0.43576690554618835,-0.1221105083823204,0.00916141364723444,0.008648747578263283,0.00021705098333768547,18.695512771606445,32.081077575683594,-46.32059097290039,46.08,90.36,0.0,0.0
1607954408.9636714,0.31,0,-9.886162757873535,-0.026337560266256332,-0.3591485619544983,-0.015872681513428688,-0.0033356593921780586,0.015397300012409687,18.695512771606445,32.081077575683594,-46.32059097290039,46.08,90.36,11.25,0.0
1607954408.967673,0.31,0,-9.886162757873535,-0.026337560266256332,-0.3591485619544983,-0.015872681513428688,-0.0033356593921780586,0.015397300012409687,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,11.25,0.0
1607954408.9717262,0.31,0,-9.886162757873535,-0.026337560266256332,-0.3591485619544983,-0.015872681513428688,-0.0033356593921780586,0.015397300012409687,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.975747,0.31,0,-9.886162757873535,-0.026337560266256332,-0.3591485619544983,-0.015872681513428688,-0.0033356593921780586,0.015397300012409687,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.9796937,0.31,0,-9.886162757873535,-0.026337560266256332,-0.3591485619544983,-0.015872681513428688,-0.0033356593921780586,0.015397300012409687,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.9836884,0.31,0,-9.615604400634766,0.7063254714012146,0.5052022933959961,0.02221110090613365,-0.018782228231430054,0.00048337114276364446,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.9876633,0.313,0,-9.615604400634766,0.7063254714012146,0.5052022933959961,0.02221110090613365,-0.018782228231430054,0.00048337114276364446,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.9916377,0.313,0,-9.615604400634766,0.7063254714012146,0.5052022933959961,0.02221110090613365,-0.018782228231430054,0.00048337114276364446,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.9956634,0.313,0,-9.615604400634766,0.7063254714012146,0.5052022933959961,0.02221110090613365,-0.018782228231430054,0.00048337114276364446,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954408.999663,0.313,0,-9.615604400634766,0.7063254714012146,0.5052022933959961,0.02221110090613365,-0.018782228231430054,0.00048337114276364446,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.0036619,0.313,0,-9.49109935760498,0.462104469537735,0.45971015095710754,-0.00655147572979331,-0.002004058565944433,-0.00084822962526232,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.0076616,0.307,0,-9.49109935760498,0.462104469537735,0.45971015095710754,-0.00655147572979331,-0.002004058565944433,-0.00084822962526232,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.0116599,0.307,0,-9.49109935760498,0.462104469537735,0.45971015095710754,-0.00655147572979331,-0.002004058565944433,-0.00084822962526232,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.015661,0.307,0,-9.49109935760498,0.462104469537735,0.45971015095710754,-0.00655147572979331,-0.002004058565944433,-0.00084822962526232,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.0196588,0.307,0,-9.49109935760498,0.462104469537735,0.45971015095710754,-0.00655147572979331,-0.002004058565944433,-0.00084822962526232,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,0.0,0.0
1607954409.023659,0.305,0,-9.692222595214844,-0.13168780505657196,-0.16281400620937347,-0.015872681513428688,0.012377230450510979,-0.002978791017085314,18.695512771606445,32.081077575683594,-46.32059097290039,46.17,90.36,11.25,0.0
1607954409.0276608,0.305,0,-9.692222595214844,-0.13168780505657196,-0.16281400620937347,-0.015872681513428688,0.012377230450510979,-0.002978791017085314,18.695512771606445,32.081077575683594,-46.32059097290039,46.26,90.36,11.25,0.0
1607954409.0316627,0.305,0,-9.692222595214844,-0.13168780505657196,-0.16281400620937347,-0.015872681513428688,0.012377230450510979,-0.002978791017085314,18.695512771606445,32.081077575683594,-46.32059097290039,46.26,90.36,0.0,0.0
1607954409.0356638,0.305,0,-9.692222595214844,-0.13168780505657196,-0.16281400620937347,-0.015872681513428688,0.012377230450510979,-0.002978791017085314,18.695512771606445,32.081077575683594,-46.32059097290039,46.26,90.36,0.0,0.0
1607954409.039663,0.305,0,-9.692222595214844,-0.13168780505657196,-0.16281400620937347,-0.015872681513428688,0.012377230450510979,-0.002978791017085314,18.695512771606445,32.081077575683594,-46.32059097290039,46.26,90.36,0.0,0.0
1607954409.043663,0.307,0,-9.766446113586426,0.521962583065033,0.10056159645318985,0.01901526004076004,0.0033223447389900684,-0.013365277089178562,18.695512771606445,32.081077575683594,-46.32059097290039,46.35,90.36,11.25,0.0
1607954409.0476635,0.307,0,-9.766446113586426,0.521962583065033,0.10056159645318985,0.01901526004076004,0.0033223447389900684,-0.013365277089178562,18.695512771606445,32.081077575683594,-46.32059097290039,46.35,90.36,11.25,0.0
1607954409.0516624,0.307,0,-9.766446113586426,0.521962583065033,0.10056159645318985,0.01901526004076004,0.0033223447389900684,-0.013365277089178562,18.695512771606445,32.081077575683594,-46.32059097290039,46.35,90.36,0.0,0.0
1607954409.0556626,0.307,0,-9.766446113586426,0.521962583065033,0.10056159645318985,0.01901526004076004,0.0033223447389900684,-0.013365277089178562,18.695512771606445,32.081077575683594,-46.32059097290039,46.44,90.36,11.25,0.0
1607954409.0596619,0.317,0,-9.766446113586426,0.521962583065033,0.10056159645318985,0.01901526004076004,0.0033223447389900684,-0.013365277089178562,18.695512771606445,32.081077575683594,-46.32059097290039,46.44,90.36,11.25,0.0
1607954409.0636628,0.317,0,-9.790390014648438,0.07182971388101578,-0.03830917924642563,-0.013475799933075905,0.0006591430283151567,0.0012823316501453519,18.873565673828125,31.543405532836914,-46.4927864074707,46.53,90.36,22.5,0.0
1607954409.0676634,0.317,0,-9.790390014648438,0.07182971388101578,-0.03830917924642563,-0.013475799933075905,0.0006591430283151567,0.0012823316501453519,18.873565673828125,31.543405532836914,-46.4927864074707,46.53,90.36,0.0,0.0
1607954409.0716634,0.317,0,-9.790390014648438,0.07182971388101578,-0.03830917924642563,-0.013475799933075905,0.0006591430283151567,0.0012823316501453519,18.873565673828125,31.543405532836914,-46.4927864074707,46.53,90.36,11.25,0.0
1607954409.0756624,0.317,0,-9.790390014648438,0.07182971388101578,-0.03830917924642563,-0.013475799933075905,0.0006591430283151567,0.0012823316501453519,18.873565673828125,31.543405532836914,-46.4927864074707,46.620000000000005,90.36,11.25,0.0
1607954409.0796676,0.31,0,-9.790390014648438,0.07182971388101578,-0.03830917924642563,-0.013475799933075905,0.0006591430283151567,0.0012823316501453519,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,22.5,0.0
1607954409.0836675,0.31,0,-9.754474639892578,-0.06225241720676422,-0.04549214988946915,-0.005219874903559685,-0.008395742624998093,0.004744493868201971,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,11.25,0.0
1607954409.0876634,0.31,0,-9.754474639892578,-0.06225241720676422,-0.04549214988946915,-0.005219874903559685,-0.008395742624998093,0.004744493868201971,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,0.0,0.0
1607954409.0916781,0.31,0,-9.754474639892578,-0.06225241720676422,-0.04549214988946915,-0.005219874903559685,-0.008395742624998093,0.004744493868201971,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,0.0,0.0
1607954409.0956626,0.307,0,-9.754474639892578,-0.06225241720676422,-0.04549214988946915,-0.005219874903559685,-0.008395742624998093,0.004744493868201971,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,0.0,0.0
1607954409.0996637,0.307,0,-9.754474639892578,-0.06225241720676422,-0.04549214988946915,-0.005219874903559685,-0.008395742624998093,0.004744493868201971,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,0.0,0.0
1607954409.103664,0.307,0,-9.59405517578125,0.6368901133537292,0.5171739459037781,0.017151018604636192,-0.009194702841341496,0.0015486518386751413,18.873565673828125,31.543405532836914,-46.4927864074707,46.71,90.36,0.0,0.0
1607954409.1076636,0.307,0,-9.59405517578125,0.6368901133537292,0.5171739459037781,0.017151018604636192,-0.009194702841341496,0.0015486518386751413,18.873565673828125,31.543405532836914,-46.4927864074707,46.800000000000004,90.36,11.25,0.0
1607954409.111672,0.307,0,-9.59405517578125,0.6368901133537292,0.5171739459037781,0.017151018604636192,-0.009194702841341496,0.0015486518386751413,18.873565673828125,31.543405532836914,-46.4927864074707,46.800000000000004,90.36,11.25,0.0
1607954409.1156616,0.312,0,-9.59405517578125,0.6368901133537292,0.5171739459037781,0.017151018604636192,-0.009194702841341496,0.0015486518386751413,18.873565673828125,31.543405532836914,-46.4927864074707,46.800000000000004,90.36,0.0,0.0
1607954409.1196647,0.312,0,-9.59405517578125,0.6368901133537292,0.5171739459037781,0.017151018604636192,-0.009194702841341496,0.0015486518386751413,18.873565673828125,31.543405532836914,-46.4927864074707,46.800000000000004,90.36,0.0,0.0
1607954409.1256654,0.312,0,-9.665884971618652,0.39266908168792725,0.2442210167646408,-0.011078918352723122,0.00784978736191988,0.0042118532583117485,18.873565673828125,31.543405532836914,-46.4927864074707,46.800000000000004,90.36,0.0,0.0
1607954409.1296618,0.312,0,-9.665884971618652,0.39266908168792725,0.2442210167646408,-0.011078918352723122,0.00784978736191988,0.0042118532583117485,18.873565673828125,31.543405532836914,-46.4927864074707,46.89,90.36,11.25,0.0
1607954409.13366,0.314,0,-9.665884971618652,0.39266908168792725,0.2442210167646408,-0.011078918352723122,0.00784978736191988,0.0042118532583117485,18.873565673828125,31.543405532836914,-46.4927864074707,46.89,90.36,11.25,0.0
1607954409.1376534,0.314,0,-9.665884971618652,0.39266908168792725,0.2442210167646408,-0.011078918352723122,0.00784978736191988,0.0042118532583117485,18.873565673828125,31.543405532836914,-46.4927864074707,46.89,90.36,0.0,0.0
1607954409.141653,0.314,0,-9.665884971618652,0.39266908168792725,0.2442210167646408,-0.011078918352723122,0.00784978736191988,0.0042118532583117485,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,11.25,0.0
1607954409.1456628,0.314,0,-9.744897842407227,0.10774456709623337,-0.17239131033420563,-0.004154594615101814,0.01051298901438713,-0.00803887378424406,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,11.25,0.0
1607954409.149654,0.31,0,-9.744897842407227,0.10774456709623337,-0.17239131033420563,-0.004154594615101814,0.01051298901438713,-0.00803887378424406,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,0.0,0.0
1607954409.153654,0.31,0,-9.744897842407227,0.10774456709623337,-0.17239131033420563,-0.004154594615101814,0.01051298901438713,-0.00803887378424406,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,0.0,0.0
1607954409.157654,0.31,0,-9.744897842407227,0.10774456709623337,-0.17239131033420563,-0.004154594615101814,0.01051298901438713,-0.00803887378424406,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,0.0,0.0
1607954409.1616664,0.31,0,-9.744897842407227,0.10774456709623337,-0.17239131033420563,-0.004154594615101814,0.01051298901438713,-0.00803887378424406,18.873565673828125,31.543405532836914,-46.4927864074707,46.980000000000004,90.36,0.0,0.0
1607954409.1656573,0.31,0,-9.862218856811523,0.30647343397140503,0.03830917924642563,0.007297172211110592,-0.002004058565944433,-0.009903115220367908,18.873565673828125,31.543405532836914,-46.4927864074707,47.07,90.36,11.25,0.0
1607954409.169658,0.314,0,-9.862218856811523,0.30647343397140503,0.03830917924642563,0.007297172211110592,-0.002004058565944433,-0.009903115220367908,18.873565673828125,31.543405532836914,-46.4927864074707,47.07,90.36,11.25,0.0
1607954409.1737056,0.314,0,-9.862218856811523,0.30647343397140503,0.03830917924642563,0.007297172211110592,-0.002004058565944433,-0.009903115220367908,18.873565673828125,31.543405532836914,-46.4927864074707,47.07,90.36,0.0,0.0
1607954409.183685,0.314,0,-9.74250316619873,-0.08858997374773026,0.14126509428024292,-0.013209479860961437,-0.007330461870878935,0.0028802526649087667,18.873565673828125,31.543405532836914,-46.4927864074707,47.160000000000004,90.36,11.25,0.0
1607954409.1876552,0.315,0,-9.74250316619873,-0.08858997374773026,0.14126509428024292,-0.013209479860961437,-0.007330461870878935,0.0028802526649087667,18.873565673828125,31.543405532836914,-46.4927864074707,47.160000000000004,90.36,11.25,0.0
1607954409.1916924,0.315,0,-9.74250316619873,-0.08858997374773026,0.14126509428024292,-0.013209479860961437,-0.007330461870878935,0.0028802526649087667,18.873565673828125,31.543405532836914,-46.4927864074707,47.160000000000004,90.36,0.0,0.0
1607954409.1956568,0.315,0,-9.74250316619873,-0.08858997374773026,0.14126509428024292,-0.013209479860961437,-0.007330461870878935,0.0028802526649087667,18.873565673828125,31.543405532836914,-46.4927864074707,47.160000000000004,90.36,0.0,0.0
1607954409.1996613,0.315,0,-9.74250316619873,-0.08858997374773026,0.14126509428024292,-0.013209479860961437,-0.007330461870878935,0.0028802526649087667,18.873565673828125,31.543405532836914,-46.4927864074707,47.160000000000004,90.36,0.0,0.0
1607954409.2036912,0.307,0,-9.562929153442383,0.33281099796295166,0.2609812915325165,0.007829812355339527,-0.006797821260988712,0.0026139323599636555,18.517459869384766,31.543405532836914,-47.18156814575195,47.160000000000004,90.36,0.0,0.0
1607954409.2076564,0.307,0,-9.562929153442383,0.33281099796295166,0.2609812915325165,0.007829812355339527,-0.006797821260988712,0.0026139323599636555,18.517459869384766,31.543405532836914,-47.18156814575195,47.25,90.36,11.25,0.0
1607954409.211655,0.307,0,-9.562929153442383,0.33281099796295166,0.2609812915325165,0.007829812355339527,-0.006797821260988712,0.0026139323599636555,18.517459869384766,31.543405532836914,-47.18156814575195,47.25,90.36,11.25,0.0
1607954409.2156603,0.307,0,-9.562929153442383,0.33281099796295166,0.2609812915325165,0.007829812355339527,-0.006797821260988712,0.0026139323599636555,18.517459869384766,31.543405532836914,-47.18156814575195,47.25,90.36,0.0,0.0
1607954409.2196572,0.307,0,-9.562929153442383,0.33281099796295166,0.2609812915325165,0.007829812355339527,-0.006797821260988712,0.0026139323599636555,18.517459869384766,31.543405532836914,-47.18156814575195,47.25,90.36,0.0,0.0
1607954409.2236578,0.307,0,-9.787995338439941,0.5483001470565796,0.2968961298465729,0.004633971024304628,0.003588664811104536,0.0020812922157347202,18.517459869384766,31.543405532836914,-47.18156814575195,47.34,90.36,11.25,0.0
1607954409.227661,0.307,0,-9.787995338439941,0.5483001470565796,0.2968961298465729,0.004633971024304628,0.003588664811104536,0.0020812922157347202,18.517459869384766,31.543405532836914,-47.18156814575195,47.34,90.36,11.25,0.0
1607954409.2316582,0.307,0,-9.787995338439941,0.5483001470565796,0.2968961298465729,0.004633971024304628,0.003588664811104536,0.0020812922157347202,18.517459869384766,31.543405532836914,-47.18156814575195,47.34,90.36,0.0,0.0
1607954409.2356973,0.307,0,-9.787995338439941,0.5483001470565796,0.2968961298465729,0.004633971024304628,0.003588664811104536,0.0020812922157347202,18.517459869384766,31.543405532836914,-47.18156814575195,47.34,90.36,0.0,0.0
1607954409.2397041,0.31,0,-9.787995338439941,0.5483001470565796,0.2968961298465729,0.004633971024304628,0.003588664811104536,0.0020812922157347202,18.517459869384766,31.543405532836914,-47.18156814575195,47.43,90.36,11.25,0.0
1607954409.243689,0.31,0,-9.855036735534668,0.08858997374773026,-0.03112620860338211,-0.014807401224970818,0.010246668942272663,0.0010160114616155624,18.517459869384766,31.543405532836914,-47.18156814575195,47.43,90.36,11.25,0.0
1607954409.247704,0.31,0,-9.855036735534668,0.08858997374773026,-0.03112620860338211,-0.014807401224970818,0.010246668942272663,0.0010160114616155624,18.517459869384766,31.543405532836914,-47.18156814575195,47.43,90.36,0.0,0.0
1607954409.251698,0.31,0,-9.855036735534668,0.08858997374773026,-0.03112620860338211,-0.014807401224970818,0.010246668942272663,0.0010160114616155624,18.517459869384766,31.543405532836914,-47.18156814575195,47.43,90.36,0.0,0.0
1607954409.2556965,0.31,0,-9.855036735534668,0.08858997374773026,-0.03112620860338211,-0.014807401224970818,0.010246668942272663,0.0010160114616155624,18.517459869384766,31.543405532836914,-47.18156814575195,47.43,90.36,0.0,0.0
1607954409.2596922,0.31,0,-9.855036735534668,0.08858997374773026,-0.03112620860338211,-0.014807401224970818,0.010246668942272663,0.0010160114616155624,18.517459869384766,31.543405532836914,-47.18156814575195,47.52,90.36,11.25,0.0
1607954409.2636888,0.31,0,-9.790390014648438,0.3423883020877838,-0.06464674323797226,0.007829812355339527,0.00012650270946323872,-0.009370475076138973,18.517459869384766,31.543405532836914,-47.18156814575195,47.52,90.36,11.25,0.0
1607954409.2676857,0.31,0,-9.790390014648438,0.3423883020877838,-0.06464674323797226,0.007829812355339527,0.00012650270946323872,-0.009370475076138973,18.517459869384766,31.543405532836914,-47.18156814575195,47.52,90.36,0.0,0.0
1607954409.2716875,0.31,0,-9.790390014648438,0.3423883020877838,-0.06464674323797226,0.007829812355339527,0.00012650270946323872,-0.009370475076138973,18.517459869384766,31.543405532836914,-47.18156814575195,47.52,90.36,0.0,0.0
1607954409.2756875,0.308,0,-9.790390014648438,0.3423883020877838,-0.06464674323797226,0.007829812355339527,0.00012650270946323872,-0.009370475076138973,18.517459869384766,31.543405532836914,-47.18156814575195,47.52,90.36,11.25,0.0
1607954409.2796867,0.308,0,-9.790390014648438,0.3423883020877838,-0.06464674323797226,0.007829812355339527,0.00012650270946323872,-0.009370475076138973,18.517459869384766,31.543405532836914,-47.18156814575195,47.61,90.36,11.25,0.0
1607954409.2836893,0.308,0,-9.65870189666748,0.2753472328186035,0.0909842997789383,-0.0014913928462192416,-0.007863102480769157,-0.007239913567900658,18.517459869384766,31.543405532836914,-47.18156814575195,47.61,90.36,0.0,0.0
1607954409.287696,0.308,0,-9.65870189666748,0.2753472328186035,0.0909842997789383,-0.0014913928462192416,-0.007863102480769157,-0.007239913567900658,18.517459869384766,31.543405532836914,-47.18156814575195,47.61,90.36,0.0,0.0
1607954409.2916775,0.308,0,-9.65870189666748,0.2753472328186035,0.0909842997789383,-0.0014913928462192416,-0.007863102480769157,-0.007239913567900658,18.517459869384766,31.543405532836914,-47.18156814575195,47.7,90.36,11.25,0.0
1607954409.2956831,0.311,0,-9.65870189666748,0.2753472328186035,0.0909842997789383,-0.0014913928462192416,-0.007863102480769157,-0.007239913567900658,18.517459869384766,31.543405532836914,-47.18156814575195,47.7,90.36,11.25,0.0
1607954409.2996821,0.311,0,-9.65870189666748,0.2753472328186035,0.0909842997789383,-0.0014913928462192416,-0.007863102480769157,-0.007239913567900658,18.517459869384766,31.543405532836914,-47.18156814575195,47.7,90.36,0.0,0.0
1607954409.3037014,0.311,0,-9.675461769104004,0.023943237960338593,0.3280223608016968,-0.009747317992150784,-0.007064141798764467,-0.0037777514662593603,18.517459869384766,31.543405532836914,-47.18156814575195,47.7,90.27,0.0,-33.75
1607954409.3076754,0.311,0,-9.675461769104004,0.023943237960338593,0.3280223608016968,-0.009747317992150784,-0.007064141798764467,-0.0037777514662593603,18.517459869384766,31.543405532836914,-47.18156814575195,47.79,90.27,11.25,0.0
1607954409.3116784,0.308,0,-9.675461769104004,0.023943237960338593,0.3280223608016968,-0.009747317992150784,-0.007064141798764467,-0.0037777514662593603,18.517459869384766,31.543405532836914,-47.18156814575195,47.79,90.27,11.25,0.0
1607954409.315678,0.308,0,-9.675461769104004,0.023943237960338593,0.3280223608016968,-0.009747317992150784,-0.007064141798764467,-0.0037777514662593603,18.517459869384766,31.543405532836914,-47.18156814575195,47.79,90.27,11.25,0.0
1607954409.319686,0.308,0,-9.675461769104004,0.023943237960338593,0.3280223608016968,-0.009747317992150784,-0.007064141798764467,-0.0037777514662593603,18.517459869384766,31.543405532836914,-47.18156814575195,47.88,90.27,11.25,0.0
1607954409.3236408,0.308,0,-9.206174850463867,0.24182669818401337,0.13168780505657196,0.0033023699652403593,-0.002270378638058901,-0.0021798303350806236,17.627197265625,31.364181518554688,-45.976200103759766,47.88,90.27,0.0,0.0
1607954409.3276644,0.308,0,-9.206174850463867,0.24182669818401337,0.13168780505657196,0.0033023699652403593,-0.002270378638058901,-0.0021798303350806236,17.627197265625,31.364181518554688,-45.976200103759766,47.970000000000006,90.18,11.25,-11.25
1607954409.3316457,0.311,0,-9.206174850463867,0.24182669818401337,0.13168780505657196,0.0033023699652403593,-0.002270378638058901,-0.0021798303350806236,17.627197265625,31.364181518554688,-45.976200103759766,47.970000000000006,90.18,11.25,-11.25
1607954409.3356376,0.311,0,-9.206174850463867,0.24182669818401337,0.13168780505657196,0.0033023699652403593,-0.002270378638058901,-0.0021798303350806236,17.627197265625,31.364181518554688,-45.976200103759766,47.970000000000006,90.18,0.0,0.0
1607954409.3396466,0.311,0,-9.206174850463867,0.24182669818401337,0.13168780505657196,0.0033023699652403593,-0.002270378638058901,-0.0021798303350806236,17.627197265625,31.364181518554688,-45.976200103759766,48.06,90.18,11.25,0.0
1607954409.3436882,0.311,0,-9.3426513671875,0.292107492685318,0.011971618980169296,-0.0025566734839230776,0.006251866463571787,0.0036792131140828133,17.627197265625,31.364181518554688,-45.976200103759766,48.06,90.18,22.5,0.0
